customer_id,age,gender,region,plan_type,months_active,monthly_fee,medical_consultations,app_clashes,primary_device,days_since_last_sync,promocode_applied,target_churn,expected_health_ltv
dab28f4d-56a6-49db,33.0,Male,East,Basic,26.0,68.48,11.0,0.0,Desktop,,0.0,0,2832.5
0b95f5c0-eacf-43fd,58.0,Female,North,Basic,28.0,27.81,7.0,1.0,Mobile,2.0,0.0,0,1261.44
62134e22-f2a0-47e5,56.0,Female,East,Basic,63.0,25.42,8.0,1.0,Mobile,0.0,1.0,0,2518.05
da27e1db-71c6-40f0,32.0,Female,South,Standard,8.0,86.61,12.0,0.0,Mobile,16.0,0.0,1,2285.7
f74866c0-01ab-4d04,37.0,Male,West,Premium,61.0,89.18,8.0,0.0,Tablet,1.0,0.0,0,9966.95
073eb80e-fc5d-4e44,60.0,Female,South,Premium,49.0,24.81,10.0,2.0,Mobile,14.0,0.0,1,3487.19
99403b19-6917-4c58,46.0,Male,South,Basic,22.0,21.22,9.0,0.0,Desktop,10.0,1.0,1,1510.6
74f66059-2dbf-423d,36.0,Male,East,Basic,66.0,81.96,7.0,0.0,Mobile,11.0,1.0,0,6143.48
12af0350-36ad-42d6,66.0,Female,South,Standard,65.0,31.35,12.0,6.0,Desktop,0.0,0.0,1,4002.62
7a14f1c5-0b37-44b9,44.0,Male,East,Basic,51.0,69.06,10.0,1.0,Desktop,3.0,0.0,0,4447.96
4fc866d8-a703-4dbb,35.0,Female,West,Standard,29.0,15.36,14.0,0.0,Tablet,1.0,0.0,0,1834.89
06eedc33-e14f-4963,26.0,Male,East,basic_plan,65.0,73.71,6.0,0.0,Mobile,5.0,0.0,1,5556.35
34dd3b96-36f1-48f2,35.0,Female,North,Basic,71.0,87.2,7.0,0.0,Mobile,7.0,1.0,1,7032.98
5789c176-c538-48ec,59.0,Male,South,Basic,55.0,86.54,14.0,0.0,Desktop,3.0,1.0,0,6608.49
392dfea2-5d02-4802,,Female,West,Premium,36.0,61.27,8.0,1.0,Mobile,2.0,0.0,0,4263.32
0f61cab3-1083-40fa,54.0,Male,South,Standard,16.0,24.1,16.0,3.0,Mobile,1.0,1.0,0,1943.08
27174e02-18cf-4047,32.0,Female,East,Standard,35.0,48.43,7.0,1.0,Tablet,3.0,0.0,0,3266.81
e8b56fb0-5f1f-4a80,58.0,female,North,Basic,63.0,74.72,8.0,4.0,Mobile,30.0,1.0,1,5354.19
69ab50f0-2f44-4ace,43.0,Male,North,Standard,20.0,85.04,10.0,1.0,Desktop,3.0,0.0,0,2975.93
a5d498cf-97fc-4efc,31.0,Male,South,Basic,46.0,47.19,5.0,0.0,Mobile,15.0,0.0,1,2804.88
f46ec9e3-5663-49a7,30.0,Female,West,Basic,39.0,59.76,6.0,1.0,Tablet,1.0,0.0,0,3076.59
da283ca6-95f8-4ecf,63.0,Female,East,Basic,50.0,94.38,7.0,0.0,Desktop,5.0,0.0,0,5808.61
c025598e-c65a-498b,26.0,Male,East,Basic,56.0,84.34,12.0,2.0,Desktop,5.0,1.0,0,5814.98
be790e30-1ef2-4580,38.0,Male,East,Standard,24.0,89.71,8.0,3.0,Tablet,8.0,0.0,1,4059.4
e7427ff8-d178-44c3,58.0,Female,North,Standard,41.0,23.02,9.0,2.0,Mobile,1.0,1.0,0,2125.09
fe0b47ce-7634-4537,49.0,Male,South,Basic,33.0,48.96,9.0,0.0,Tablet,4.0,1.0,0,2494.86
47ccd0cc-f578-4faf,45.0,Female,East,Standard,6.0,17.88,13.0,0.0,Mobile,,1.0,0,1631.61
c15b9ef6-1415-443e,57.0,Female,North,Standard,18.0,34.06,12.0,1.0,Mobile,2.0,1.0,0,2165.36
a4bf4ff9-7f85-43ca,64.0,Female,South,Basic,32.0,37.27,13.0,2.0,Desktop,2.0,0.0,0,1924.15
626d9270-81e1-46c4,37.0,Male,West,Standard,66.0,17.83,9.0,1.0,Desktop,3.0,0.0,0,2524.05
68454c50-284a-4dc5,42.0,Male,East,Standard,46.0,39.19,7.0,1.0,Tablet,4.0,0.0,1,3304.04
eb020219-c394-4c64,25.0,female,East,Premium,11.0,68.02,6.0,0.0,Desktop,6.0,1.0,1,1741.28
ed78a33a-9696-4824,67.0,Female,East,Basic,50.0,57.95,7.0,0.0,Desktop,9.0,1.0,1,3836.11
6e7f6abd-1a35-4e93,45.0,Female,West,Standard,41.0,44.31,10.0,0.0,Mobile,10.0,1.0,0,3883.31
6fe9ca0c-2ea8-410f,28.0,Female,West,Basic,27.0,79.36,3.0,0.0,Desktop,1.0,0.0,1,2346.46
e62e19a6-4f01-4abe,48.0,Female,South,Basic,8.0,76.16,5.0,0.0,Tablet,17.0,0.0,1,1204.32
fcf4face-17f3-4526,23.0,Female,East,Standard,50.0,20.08,9.0,3.0,Mobile,2.0,0.0,1,1938.28
0fbd9ce9-dcb2-45de,43.0,Female,West,Basic,8.0,24.92,4.0,0.0,Mobile,10.0,0.0,0,1028.29
0cc4b1ca-52f7-4b16,41.0,Female,West,Basic,55.0,24.5,5.0,0.0,Tablet,10.0,0.0,0,1879.64
4b4ed95b-63de-468a,67.0,Male,East,Basic,43.0,83.76,8.0,1.0,Mobile,9.0,1.0,1,4736.23
0698ed85-b4b8-43c2,50.0,Male,South,Basic,9.0,83.84,4.0,8.0,Desktop,0.0,0.0,1,1634.94
4e86fb36-a77f-4797,32.0,Female,North,Basic,3.0,38.11,9.0,1.0,Mobile,0.0,0.0,1,593.67
1854035e-1b3a-4c43,61.0,Male,North,Premium,8.0,68.21,10.0,0.0,Tablet,12.0,0.0,0,2404.06
d9a3a106-cef7-4c86,42.0,Male,West,Standard,59.0,33.91,9.0,5.0,Desktop,3.0,1.0,1,3732.87
c260482b-9607-40e3,36.0,Male,South,basic_plan,8.0,69.22,8.0,3.0,Mobile,4.0,1.0,1,1333.62
fe76dc34-852c-4149,18.0,Female,South,Basic,36.0,42.48,6.0,0.0,Mobile,10.0,0.0,0,2099.74
1f79338b-0c26-4890,45.0,Female,West,Basic,6.0,84.33,8.0,1.0,Desktop,6.0,0.0,1,1626.65
8e3ac3c7-ff54-4f52,54.0,Male,East,Standard,20.0,19.78,9.0,1.0,Mobile,3.0,0.0,0,1115.17
5368fc9b-59c1-490c,45.0,Female,South,Basic,1.0,45.44,5.0,0.0,Mobile,,0.0,0,491.8
82a25101-ada5-4dbb,35.0,Male,South,Premium,23.0,74.98,10.0,0.0,Tablet,1.0,0.0,0,3893.62
b3b13f79-376e-4c1e,50.0,Female,North,Standard,26.0,72.11,7.0,1.0,Tablet,12.0,0.0,1,4041.96
1fa8fae9-1e24-412c,51.0,Male,West,Basic,50.0,27.04,2.0,0.0,Tablet,3.0,0.0,1,2634.06
4d3ebe4e-c9c7-4c42,44.0,Male,East,Basic,67.0,53.56,6.0,4.0,Mobile,6.0,0.0,1,4341.16
b000d204-9885-4369,24.0,Female,East,Basic,34.0,93.99,9.0,2.0,Tablet,18.0,1.0,1,4122.39
ad3bf5fd-0ce2-4e29,29.0,Male,East,Basic,16.0,84.07,8.0,1.0,Mobile,2.0,0.0,0,1929.85
265b5df6-2fa3-4799,39.0,Female,West,Basic,65.0,55.84,7.0,0.0,Desktop,21.0,0.0,1,4397.0
f9bf53ed-48f1-4251,28.0,female,North,Premium,5.0,69.8,10.0,0.0,Mobile,19.0,0.0,0,1925.41
ef7613e4-1daa-419c,45.0,Male,South,Basic,1.0,,13.0,0.0,Desktop,,1.0,0,765.55
40a8364b-c0a7-4ac6,30.0,Male,West,Basic,35.0,82.16,8.0,1.0,Mobile,2.0,0.0,1,2956.67
d9b42e2c-4942-4d71,52.0,Female,East,Basic,20.0,73.26,4.0,2.0,Desktop,4.0,0.0,1,1699.7
dc743962-2f4d-4385,53.0,Female,East,Standard,45.0,92.95,5.0,4.0,Mobile,2.0,0.0,1,6458.19
7105753d-952a-47ff,53.0,Male,North,Basic,61.0,48.28,8.0,0.0,Desktop,0.0,0.0,1,3451.53
38de6b70-e052-4ccb,44.0,Female,East,Standard,53.0,44.31,13.0,1.0,Mobile,7.0,0.0,0,3707.04
23ed4876-5ea6-4235,43.0,Female,West,Basic,25.0,21.28,11.0,5.0,Mobile,1.0,1.0,1,853.65
5abe3765-9252-4055,43.0,Female,West,Standard,36.0,70.28,9.0,5.0,Desktop,7.0,0.0,0,4679.83
ea912609-7007-4fc7,37.0,Female,East,Basic,59.0,86.88,9.0,0.0,Desktop,2.0,0.0,0,5804.12
7e5fce98-77ce-4216,60.0,Male,East,Basic,44.0,93.61,6.0,0.0,Mobile,17.0,1.0,1,4905.67
3763d112-9692-4b70,45.0,Male,South,Standard,6.0,64.89,10.0,3.0,Desktop,5.0,1.0,0,2023.45
fb9e7c4a-a4c9-4dbf,43.0,Female,South,Standard,66.0,66.37,4.0,3.0,Desktop,4.0,1.0,0,6548.27
79d3741b-fd37-45b6,52.0,Female,North,Basic,45.0,39.3,10.0,3.0,Mobile,2.0,0.0,1,2751.15
51c4f1c6-fe1b-4b1d,40.0,Female,West,Basic,55.0,67.08,6.0,0.0,Mobile,0.0,1.0,1,4221.82
91f98167-0c6b-4b45,35.0,Female,South,Basic,45.0,93.81,10.0,1.0,Desktop,0.0,0.0,0,5149.33
04c771bb-6094-472c,65.0,Female,West,Standard,36.0,59.33,10.0,2.0,Mobile,1.0,0.0,0,4223.88
3717a904-d041-4d82,78.0,Male,South,Standard,64.0,66.22,7.0,5.0,Mobile,4.0,0.0,1,6909.68
452a4410-29cf-47ed,33.0,Male,East,Premium,53.0,72.05,5.0,5.0,Desktop,14.0,0.0,1,7182.05
9f56362d-d15b-4db8,33.0,Female,North,Standard,14.0,39.47,13.0,2.0,Mobile,3.0,1.0,0,1952.77
60acd00c-52d6-4eee,47.0,Female,North,Standard,3.0,66.42,9.0,1.0,Mobile,1.0,0.0,1,1830.11
0e0e585f-8e3e-4728,29.0,Female,South,Premium,8.0,79.39,5.0,0.0,Mobile,5.0,0.0,0,2082.54
70447e27-7e0a-4078,58.0,Male,South,Basic,65.0,24.16,10.0,5.0,Mobile,5.0,0.0,1,3064.76
8a61e6be-8a9a-4c01,39.0,Female,North,Standard,63.0,47.08,4.0,2.0,Mobile,7.0,0.0,1,4569.39
d5d28e1e-b94e-4ed9,31.0,Female,North,Basic,39.0,33.39,7.0,0.0,Mobile,26.0,0.0,1,2052.95
c68d1c1b-b30c-41c0,40.0,Male,South,Standard,16.0,20.33,12.0,3.0,Tablet,3.0,0.0,0,1164.99
da8980db-3063-4f33,36.0,Female,North,Premium,54.0,61.06,6.0,0.0,Desktop,2.0,0.0,0,5852.48
86929b5e-69d8-4844,52.0,Male,West,Basic,9.0,75.61,6.0,0.0,Mobile,3.0,0.0,1,1539.16
f345ed41-bf11-4b19,30.0,Male,East,Premium,70.0,73.33,6.0,3.0,Tablet,3.0,1.0,1,9351.9
c9163765-9612-47c0,23.0,MALE,West,Standard,10.0,16.93,5.0,0.0,Mobile,11.0,0.0,0,126.12
b172a5ce-af65-46fd,41.0,Female,East,Basic,47.0,63.51,6.0,1.0,Tablet,2.0,1.0,0,3741.13
5d81ebf6-db2e-4823,33.0,Female,East,Standard,35.0,84.08,10.0,1.0,Mobile,4.0,0.0,0,4202.35
d01d6aad-e7ce-41e8,37.0,Male,North,Standard,56.0,88.98,10.0,7.0,Mobile,2.0,0.0,1,7218.49
b0244c5e-d081-4dab,19.0,Male,East,Basic,48.0,55.55,6.0,2.0,Desktop,4.0,1.0,1,3198.38
037a92e9-c530-4473,44.0,Male,South,Basic,63.0,67.74,6.0,1.0,Mobile,4.0,1.0,1,5064.85
8f62ade1-8619-4ec3,67.0,Female,South,Basic,52.0,54.24,5.0,0.0,Desktop,4.0,0.0,1,3251.99
1d753c3f-5a8d-4c65,41.0,Male,West,Standard,30.0,66.64,6.0,6.0,Desktop,1.0,0.0,1,3459.55
a49a428d-9b67-427a,52.0,Male,South,Premium,42.0,25.58,7.0,0.0,Mobile,1.0,0.0,0,3301.51
61a4c48c-1912-4d5d,55.0,Female,North,Basic,13.0,33.64,11.0,2.0,Desktop,14.0,1.0,1,2104.71
56c1ea8f-ff64-431c,47.0,Male,East,Basic,60.0,61.5,4.0,0.0,Mobile,2.0,1.0,0,4278.54
095e94e5-6ced-4aac,27.0,Female,West,Premium,16.0,37.17,5.0,3.0,Tablet,5.0,0.0,1,2129.59
e4553536-5e05-4df6,56.0,female,North,Basic,54.0,40.71,9.0,2.0,Mobile,7.0,1.0,1,3493.71
86336d05-41a7-45d1,24.0,Male,South,Standard,13.0,81.81,8.0,1.0,Desktop,1.0,1.0,0,2306.65
5e01c8cd-a8ce-4158,51.0,Female,South,Standard,21.0,49.66,6.0,3.0,Desktop,1.0,0.0,0,2753.39
7494ce60-2bfa-47fe,36.0,Female,East,Basic,6.0,67.51,9.0,3.0,Desktop,9.0,0.0,1,1556.4
ba9965ae-778d-400d,35.0,Male,West,STANDARD,35.0,40.74,9.0,1.0,Desktop,13.0,0.0,0,2274.95
3c23eed0-aa5e-4619,44.0,Female,East,Premium,8.0,64.5,6.0,0.0,Desktop,3.0,0.0,0,2083.28
a6137774-2c16-4707,23.0,Female,East,Basic,48.0,43.56,13.0,0.0,Mobile,9.0,0.0,0,3214.05
26aa6424-b8bb-4bf5,46.0,Male,East,Basic,70.0,65.01,10.0,1.0,Mobile,3.0,0.0,1,5521.69
db8bba3c-2b3e-4a0d,23.0,Female,South,Basic,34.0,53.1,7.0,2.0,Tablet,5.0,1.0,0,2527.77
e696694f-c821-442d,,Female,North,Standard,47.0,81.23,6.0,0.0,Tablet,8.0,1.0,1,5135.72
e106cff1-3e56-487b,42.0,female,South,Standard,53.0,79.11,11.0,5.0,Mobile,5.0,0.0,0,6015.14
1f03176c-9dda-4999,60.0,Male,North,Premium,49.0,39.26,8.0,1.0,Tablet,5.0,0.0,1,4933.09
30c9420e-2ba5-4e7a,51.0,Male,West,Standard,64.0,21.01,10.0,3.0,Mobile,2.0,1.0,1,2687.25
c0450208-223b-41df,37.0,Male,West,Standard,24.0,46.52,10.0,2.0,Mobile,10.0,0.0,0,2405.56
b4932aad-e185-402d,34.0,Male,East,Standard,66.0,43.69,12.0,0.0,Mobile,2.0,0.0,0,4978.62
8585d892-7b48-4ad6,51.0,Male,East,Standard,1.0,62.27,6.0,1.0,Mobile,4.0,1.0,0,914.99
0eaa3d84-285a-4158,47.0,Male,North,Premium,22.0,39.26,10.0,0.0,Tablet,2.0,0.0,0,3079.7
f679cfef-8cbd-4c8f,62.0,Female,West,Basic,49.0,37.64,6.0,2.0,Mobile,10.0,0.0,0,2879.61
d80d9de3-bbea-48aa,46.0,Male,North,Basic,21.0,89.3,8.0,1.0,Mobile,18.0,0.0,1,2799.78
abaff681-c52e-491b,47.0,Female,East,Standard,21.0,41.77,8.0,1.0,Mobile,22.0,1.0,1,1886.5
5385f447-1cbb-4230,18.0,Male,East,basic_plan,27.0,27.89,6.0,1.0,Desktop,3.0,1.0,0,1544.27
4490ea77-cd0c-43aa,37.0,Female,East,Basic,35.0,52.01,7.0,4.0,Mobile,1.0,0.0,1,2823.47
174560ea-9454-45e3,46.0,Female,South,Standard,56.0,74.76,10.0,0.0,Mobile,4.0,0.0,0,6514.5
3bcbe2c4-3b4a-4a88,33.0,MALE,East,Standard,30.0,34.26,9.0,1.0,Desktop,4.0,0.0,1,2617.18
62f443a0-a3d8-4b49,62.0,Male,South,Basic,6.0,77.89,6.0,1.0,Tablet,20.0,0.0,1,1449.25
06e5be9f-3221-4880,44.0,Male,East,Prem.,27.0,15.08,5.0,1.0,Desktop,3.0,0.0,0,1981.32
1d9a76ce-489b-49c8,39.0,Female,West,Premium,52.0,53.75,6.0,3.0,Tablet,8.0,0.0,1,5504.55
b34790d9-bdc7-4918,55.0,Male,East,Basic,5.0,87.74,13.0,0.0,Mobile,3.0,1.0,1,1837.55
24632ebc-7696-45f1,59.0,Female,South,Standard,24.0,74.77,6.0,0.0,Desktop,9.0,0.0,1,3631.06
412056cb-f67d-4cd6,32.0,Male,East,Premium,32.0,,7.0,4.0,Tablet,5.0,0.0,1,3286.1
5063368a-7da3-455e,56.0,MALE,West,Premium,24.0,68.29,6.0,0.0,Mobile,1.0,1.0,0,3548.91
6f49d912-52e3-40e0,36.0,Female,West,Standard,34.0,30.9,8.0,0.0,Desktop,8.0,1.0,1,2056.66
d004a319-5960-47ef,27.0,Female,North,Basic,68.0,65.59,12.0,5.0,Tablet,3.0,1.0,1,5290.95
abb5aff3-f1ba-4c83,46.0,Female,North,Standard,8.0,75.5,11.0,0.0,Desktop,6.0,0.0,0,2004.12
839a0c4c-b25b-49bf,31.0,Female,East,Standard,42.0,40.93,6.0,1.0,Mobile,3.0,1.0,1,2901.35
61b0c571-cac6-429e,59.0,Female,East,Basic,40.0,28.24,6.0,1.0,Tablet,7.0,0.0,1,2134.68
5f0a939e-6097-47ee,56.0,Female,South,Basic,53.0,55.72,9.0,0.0,Tablet,6.0,0.0,0,3260.93
722844ac-cb02-40de,37.0,Male,West,Standard,48.0,89.31,7.0,0.0,Tablet,4.0,1.0,0,6159.78
88ed4fcc-3682-4fdf,34.0,Male,North,Standard,71.0,43.47,10.0,4.0,Mobile,7.0,1.0,1,4480.94
8ed5780c-eb2f-4831,34.0,Male,West,Basic,49.0,38.27,5.0,1.0,Mobile,2.0,0.0,1,2474.93
8bc68257-11f1-402a,48.0,Female,South,Premium,23.0,94.92,13.0,2.0,Desktop,10.0,0.0,1,5309.58
2a98dc88-5416-4d6f,36.0,MALE,South,Basic,17.0,88.96,9.0,0.0,Mobile,5.0,0.0,0,2708.57
116f2b97-0dde-4b4d,41.0,Female,North,Premium,16.0,82.25,6.0,3.0,Mobile,4.0,1.0,0,3279.99
a2098774-fe10-4632,35.0,Female,South,Standard,71.0,42.25,3.0,0.0,Desktop,1.0,0.0,1,3735.67
a407ae89-b9dd-4feb,37.0,Male,South,basic_plan,11.0,66.65,7.0,8.0,Mobile,10.0,0.0,1,1340.24
807b2be7-f081-4f0c,41.0,Female,West,Standard,58.0,69.77,8.0,1.0,Desktop,7.0,0.0,0,5942.94
ece5306f-a607-4da1,51.0,Female,West,Basic,65.0,55.34,6.0,4.0,Desktop,25.0,1.0,1,4260.38
40b79a4e-45f9-493d,52.0,Female,North,Basic,54.0,69.57,6.0,2.0,Desktop,2.0,0.0,1,4362.33
9a1f5b83-122c-4287,26.0,Male,North,Standard,58.0,72.74,14.0,0.0,Desktop,2.0,1.0,0,6076.71
0ec67f10-3d20-4bac,31.0,Female,North,Premium,30.0,54.85,3.0,2.0,Desktop,9.0,0.0,1,3242.36
66fb0e65-99d4-48f1,50.0,Male,North,Standard,69.0,41.68,4.0,1.0,Desktop,,1.0,1,4177.31
3c2f24b0-1ae2-4d59,49.0,Female,East,Premium,12.0,58.23,8.0,1.0,Desktop,3.0,1.0,0,2943.05
7be7a9b8-7f36-46ff,43.0,Male,North,Basic,53.0,57.08,7.0,0.0,Mobile,0.0,0.0,0,3939.26
389e769e-cdb3-410e,45.0,Male,West,basic_plan,70.0,92.43,5.0,0.0,Desktop,30.0,0.0,1,6639.54
758de329-6218-401e,42.0,Male,West,Basic,10.0,49.85,12.0,0.0,Mobile,7.0,1.0,0,1713.07
fae30346-4007-4c09,45.0,Male,West,Basic,70.0,93.03,4.0,0.0,Desktop,8.0,0.0,1,7293.79
a4d79f6d-030b-4d69,34.0,Female,East,Premium,36.0,94.57,6.0,1.0,Mobile,2.0,0.0,0,6233.28
4a4baf4a-6b29-49c9,48.0,MALE,North,Premium,53.0,57.16,4.0,3.0,Mobile,2.0,0.0,1,6261.15
11772bd0-00e9-4d5f,32.0,Male,North,Basic,4.0,76.22,6.0,0.0,Desktop,4.0,1.0,0,964.02
34efffa5-e9d6-45cb,42.0,Female,North,basic_plan,29.0,78.6,7.0,1.0,Desktop,3.0,0.0,1,2770.29
478d00e8-52ac-4f1b,37.0,Male,West,Basic,34.0,42.87,6.0,0.0,Tablet,12.0,0.0,1,1499.47
e2f177b4-d97f-4ffd,59.0,Male,West,Standard,67.0,40.68,8.0,1.0,Desktop,20.0,0.0,1,4882.16
7b2e0505-8c9a-4fb1,41.0,Male,North,Basic,41.0,46.73,6.0,5.0,Desktop,7.0,0.0,1,2418.88
1a1309fe-5ada-49a1,28.0,Female,North,Standard,32.0,48.81,6.0,0.0,Desktop,6.0,0.0,1,2955.76
d5c21e85-9cec-43d8,33.0,Female,North,Basic,43.0,58.05,10.0,0.0,Mobile,7.0,1.0,0,3629.58
eb99d193-2039-4fbb,25.0,Female,North,Basic,33.0,22.11,14.0,0.0,Desktop,0.0,0.0,0,1707.96
b05f48f3-4923-4143,48.0,Female,East,Standard,8.0,17.67,11.0,1.0,Desktop,0.0,0.0,0,1628.47
1bbbe087-2fa9-4c2a,22.0,Female,South,Basic,1.0,55.6,13.0,1.0,Mobile,15.0,1.0,0,1405.94
e120bca5-d916-47ba,34.0,Female,South,Premium,62.0,59.02,4.0,0.0,Desktop,3.0,1.0,1,6263.31
b82c6182-3569-435a,42.0,Male,West,Basic,6.0,75.8,2.0,3.0,Desktop,2.0,1.0,1,955.51
d827b4be-37b9-47bc,37.0,Female,North,Basic,14.0,68.41,11.0,4.0,Mobile,0.0,0.0,1,1558.63
313b2da8-7541-4cfb,67.0,Male,West,Basic,62.0,91.75,8.0,0.0,Tablet,2.0,1.0,0,7246.11
27a503af-b346-46bd,,Male,West,Basic,13.0,39.22,12.0,0.0,Tablet,4.0,1.0,0,1894.67
d17f1668-0e41-40c2,47.0,Female,South,Basic,26.0,,10.0,4.0,Mobile,4.0,1.0,1,2100.16
88406404-a774-414b,50.0,Male,North,Basic,11.0,24.86,9.0,1.0,Desktop,15.0,1.0,1,1384.66
68a1e7f0-ba2a-4302,45.0,Female,East,Standard,13.0,75.25,12.0,2.0,Mobile,0.0,0.0,1,1816.55
08a3cdf9-4c38-4360,34.0,Female,West,Premium,54.0,53.12,2.0,0.0,Desktop,2.0,0.0,1,5691.24
1a12018b-8344-4bdc,27.0,Female,East,STANDARD,16.0,38.96,5.0,0.0,Desktop,5.0,0.0,0,1215.8
777ab4fe-8f1a-4d4e,61.0,Male,East,Standard,58.0,86.95,8.0,2.0,Mobile,18.0,0.0,1,7012.32
ddb78b8f-4ab7-4fe4,21.0,Female,North,Basic,5.0,23.7,11.0,1.0,Tablet,7.0,0.0,0,951.09
382e6388-5845-49c2,28.0,Female,North,Standard,12.0,18.24,7.0,0.0,Desktop,5.0,1.0,1,1058.46
092da81d-28c3-4ae7,18.0,Male,South,Standard,41.0,27.85,7.0,1.0,Desktop,10.0,1.0,1,2037.24
04b3b16a-046f-417d,65.0,Male,South,Basic,7.0,87.0,9.0,0.0,Mobile,7.0,1.0,0,1534.58
6118a146-59bc-4e45,50.0,Male,West,Premium,37.0,42.17,10.0,0.0,Tablet,11.0,1.0,1,3971.55
19ca48f2-5eb5-4c86,50.0,Female,South,basic_plan,27.0,42.67,5.0,1.0,Mobile,30.0,0.0,1,1594.66
e52a57f8-8fa8-4826,45.0,Female,North,Standard,8.0,23.75,6.0,1.0,Mobile,7.0,1.0,1,1245.42
20d45dbb-fa89-4f5c,34.0,Female,East,Basic,16.0,33.23,4.0,3.0,Desktop,2.0,0.0,1,1269.88
7a9237da-3921-41f5,66.0,Male,North,Standard,15.0,,8.0,0.0,Desktop,12.0,0.0,1,1611.68
609639c3-9a24-4330,27.0,Male,West,Basic,29.0,59.47,6.0,0.0,Tablet,5.0,0.0,1,2286.8
cdc32295-912f-46ea,49.0,Female,North,Standard,43.0,38.62,8.0,7.0,Desktop,23.0,0.0,1,2864.77
f50868d4-aee9-43ff,50.0,Female,East,Basic,46.0,79.7,12.0,4.0,Mobile,8.0,0.0,1,4624.36
5be71af8-41c0-431b,42.0,Male,North,Basic,42.0,77.43,10.0,2.0,Desktop,3.0,0.0,0,4200.37
9ee41260-1bc0-47c6,44.0,Male,East,Standard,13.0,94.23,7.0,2.0,Mobile,8.0,1.0,1,2649.26
30a6f1f4-10ae-4047,37.0,Male,South,Standard,69.0,72.28,7.0,1.0,Tablet,1.0,0.0,1,7136.37
ee4a30d5-2fe5-4fd7,43.0,Female,South,Standard,58.0,35.97,7.0,2.0,Mobile,1.0,1.0,0,3843.14
ccc1859c-9971-4702,,Female,South,Standard,8.0,32.1,10.0,0.0,Mobile,2.0,1.0,1,2128.83
2b130d9c-e1f3-4f98,58.0,Male,East,Standard,8.0,37.09,3.0,1.0,Mobile,1.0,1.0,0,1600.4
cbc79fdc-8f49-4135,,Male,East,Standard,58.0,59.12,9.0,0.0,Mobile,0.0,0.0,0,5301.68
28a12111-ce93-4856,33.0,Male,West,Basic,24.0,79.92,10.0,0.0,Desktop,11.0,0.0,1,2489.84
87ebe57d-c3f0-4621,27.0,Male,North,Premium,60.0,90.53,8.0,2.0,Mobile,2.0,1.0,1,9875.31
ce42c872-1719-4f45,45.0,Male,South,Basic,48.0,19.08,12.0,2.0,Mobile,10.0,1.0,1,1594.49
8649f879-453a-401c,57.0,Male,West,STANDARD,52.0,60.21,10.0,1.0,Mobile,5.0,0.0,1,5909.11
d985126b-02a0-4c8a,48.0,Male,West,Standard,10.0,27.69,7.0,0.0,Mobile,7.0,1.0,0,1438.42
041ef912-74f3-4e9c,51.0,Female,South,Premium,13.0,25.06,5.0,4.0,Mobile,15.0,0.0,1,1660.41
93930970-3122-460f,48.0,Female,West,Basic,48.0,27.75,10.0,5.0,Desktop,2.0,0.0,0,2034.73
5090788d-d0c6-4764,40.0,Male,West,Prem.,26.0,38.94,8.0,2.0,Desktop,17.0,0.0,1,2671.22
71577571-d566-4008,39.0,Male,East,Basic,62.0,77.17,6.0,1.0,Mobile,8.0,0.0,1,5192.03
14f06c2e-6f48-4936,22.0,Female,South,Premium,22.0,75.43,7.0,1.0,Desktop,3.0,0.0,0,2864.41
ea7b9bea-7d63-4bbd,28.0,Male,North,Standard,70.0,93.98,4.0,0.0,Tablet,2.0,1.0,0,9369.96
046936ac-0a95-4c4b,40.0,Male,South,Basic,30.0,29.48,5.0,2.0,Desktop,4.0,0.0,0,1654.46
1a4e0a90-0809-42f8,43.0,Female,North,Premium,25.0,49.92,7.0,0.0,Desktop,0.0,0.0,0,2672.09
934d4985-0f38-4ea1,57.0,Female,South,Basic,41.0,82.93,8.0,2.0,Desktop,3.0,0.0,0,4182.8
30594f38-9537-4cc6,52.0,Female,East,Premium,13.0,59.43,7.0,0.0,Mobile,0.0,0.0,0,2946.7
d683f77a-fffe-4251,44.0,Female,South,Basic,61.0,26.0,6.0,2.0,Desktop,0.0,0.0,1,2123.89
2e9f38b7-e6f2-46a9,50.0,Female,East,Premium,58.0,79.54,12.0,1.0,Desktop,2.0,0.0,0,8638.78
8db2da26-cce4-440e,36.0,Female,West,Basic,38.0,86.45,14.0,0.0,Mobile,2.0,1.0,0,4207.32
63c73afa-e312-406e,30.0,Male,North,Standard,19.0,41.33,6.0,0.0,Mobile,2.0,1.0,0,1281.52
cf63b6c1-9b13-45cc,59.0,Female,South,Standard,33.0,16.7,7.0,0.0,Mobile,1.0,0.0,0,1775.89
fa9314d7-05bf-4063,62.0,Female,North,Premium,22.0,57.07,9.0,1.0,Mobile,2.0,0.0,1,3426.1
4bcb5cee-7ef2-46aa,58.0,Male,East,Basic,18.0,82.28,7.0,1.0,Mobile,6.0,1.0,0,2460.45
527410e2-7bd9-4b16,34.0,Female,West,Standard,1.0,57.36,5.0,0.0,Desktop,1.0,1.0,0,594.92
7611e2de-9df8-44bd,36.0,Female,South,Basic,14.0,71.44,5.0,3.0,Desktop,1.0,0.0,1,1352.98
386c24c8-5981-463b,49.0,Male,West,Standard,5.0,35.09,8.0,2.0,Tablet,5.0,0.0,1,960.1
